"","fold_change","cluster","log_mean"
"501",0.01,"only_PHF23",-6.64385618977472
"502",0.01,"only_PHF23",-6.64385618977472
"50310",0.01,"only_PHF23",-6.64385618977472
"50410",0.01,"only_PHF23",-6.64385618977472
"50510",0.01,"only_PHF23",-6.64385618977472
"50610",0.01,"only_PHF23",-6.64385618977472
"50710",0.01,"only_PHF23",-6.64385618977472
"50810",0.01,"only_PHF23",-6.64385618977472
"50910",0.01,"only_PHF23",-6.64385618977472
"510",0.01,"only_PHF23",-6.64385618977472
"511",0.01,"only_PHF23",-6.64385618977472
"512",0.01,"only_PHF23",-6.64385618977472
"513",0.01,"only_PHF23",-6.64385618977472
"514",0.01,"only_PHF23",-6.64385618977472
"515",0.01,"only_PHF23",-6.64385618977472
"51610",0.01,"only_PHF23",-6.64385618977472
"51710",0.01,"only_PHF23",-6.64385618977472
"51810",0.01,"only_PHF23",-6.64385618977472
"51910",0.01,"only_PHF23",-6.64385618977472
"52010",0.01,"only_PHF23",-6.64385618977472
"52110",0.01,"only_PHF23",-6.64385618977472
"522",0.01,"only_PHF23",-6.64385618977472
"52310",0.01,"only_PHF23",-6.64385618977472
"52410",0.01,"only_PHF23",-6.64385618977472
"52510",0.01,"only_PHF23",-6.64385618977472
"52610",0.01,"only_PHF23",-6.64385618977472
"52710",0.01,"only_PHF23",-6.64385618977472
"52810",0.01,"only_PHF23",-6.64385618977472
"52910",0.01,"only_PHF23",-6.64385618977472
"53010",0.01,"only_PHF23",-6.64385618977472
"53110",0.01,"only_PHF23",-6.64385618977472
"53210",0.01,"only_PHF23",-6.64385618977472
"53310",0.01,"only_PHF23",-6.64385618977472
"53410",0.01,"only_PHF23",-6.64385618977472
"53510",0.01,"only_PHF23",-6.64385618977472
"53610",0.01,"only_PHF23",-6.64385618977472
"53710",0.01,"only_PHF23",-6.64385618977472
"53810",0.01,"only_PHF23",-6.64385618977472
"53910",0.01,"only_PHF23",-6.64385618977472
"54010",0.01,"only_PHF23",-6.64385618977472
"54110",0.01,"only_PHF23",-6.64385618977472
"54210",0.01,"only_PHF23",-6.64385618977472
"54310",0.01,"only_PHF23",-6.64385618977472
"54410",0.01,"only_PHF23",-6.64385618977472
"54510",0.01,"only_PHF23",-6.64385618977472
"54610",0.01,"only_PHF23",-6.64385618977472
"54710",0.01,"only_PHF23",-6.64385618977472
"54810",0.01,"only_PHF23",-6.64385618977472
"54910",0.01,"only_PHF23",-6.64385618977472
"55010",0.01,"only_PHF23",-6.64385618977472
"55110",0.01,"only_PHF23",-6.64385618977472
"55210",0.01,"only_PHF23",-6.64385618977472
"55310",0.01,"only_PHF23",-6.64385618977472
"55410",0.01,"only_PHF23",-6.64385618977472
"55510",0.01,"only_PHF23",-6.64385618977472
"55610",0.01,"only_PHF23",-6.64385618977472
"55710",0.01,"only_PHF23",-6.64385618977472
"55810",0.01,"only_PHF23",-6.64385618977472
"55910",0.01,"only_PHF23",-6.64385618977472
"56010",0.01,"only_PHF23",-6.64385618977472
"56110",0.01,"only_PHF23",-6.64385618977472
"56210",0.01,"only_PHF23",-6.64385618977472
"56310",0.01,"only_PHF23",-6.64385618977472
"56410",0.01,"only_PHF23",-6.64385618977472
"56510",0.01,"only_PHF23",-6.64385618977472
"56610",0.01,"only_PHF23",-6.64385618977472
"56710",0.01,"only_PHF23",-6.64385618977472
"56810",0.01,"only_PHF23",-6.64385618977472
"56910",0.01,"only_PHF23",-6.64385618977472
"57010",0.01,"only_PHF23",-6.64385618977472
"57110",0.01,"only_PHF23",-6.64385618977472
"57210",0.01,"only_PHF23",-6.64385618977472
"57310",0.01,"only_PHF23",-6.64385618977472
"57410",0.01,"only_PHF23",-6.64385618977472
"57510",0.01,"only_PHF23",-6.64385618977472
"57610",0.01,"only_PHF23",-6.64385618977472
"57710",0.01,"only_PHF23",-6.64385618977472
"57810",0.01,"only_PHF23",-6.64385618977472
"57910",0.01,"only_PHF23",-6.64385618977472
"58010",0.01,"only_PHF23",-6.64385618977472
"58110",0.01,"only_PHF23",-6.64385618977472
"58210",0.01,"only_PHF23",-6.64385618977472
"58310",0.01,"only_PHF23",-6.64385618977472
"58410",0.01,"only_PHF23",-6.64385618977472
"58510",0.01,"only_PHF23",-6.64385618977472
"58610",0.01,"only_PHF23",-6.64385618977472
"58710",0.01,"only_PHF23",-6.64385618977472
"58810",0.01,"only_PHF23",-6.64385618977472
"58910",0.01,"only_PHF23",-6.64385618977472
"59010",0.01,"only_PHF23",-6.64385618977472
"59110",0.01,"only_PHF23",-6.64385618977472
"59210",0.01,"only_PHF23",-6.64385618977472
"59310",0.01,"only_PHF23",-6.64385618977472
"59410",0.01,"only_PHF23",-6.64385618977472
"59510",0.01,"only_PHF23",-6.64385618977472
"59610",0.01,"only_PHF23",-6.64385618977472
"59710",0.01,"only_PHF23",-6.64385618977472
"59810",0.01,"only_PHF23",-6.64385618977472
"59910",0.01,"only_PHF23",-6.64385618977472
"60010",0.01,"only_PHF23",-6.64385618977472
"60110",0.01,"only_PHF23",-6.64385618977472
"60210",0.01,"only_PHF23",-6.64385618977472
"60310",0.01,"only_PHF23",-6.64385618977472
"60410",0.01,"only_PHF23",-6.64385618977472
"60510",0.01,"only_PHF23",-6.64385618977472
"60610",0.01,"only_PHF23",-6.64385618977472
"60710",0.01,"only_PHF23",-6.64385618977472
"60810",0.01,"only_PHF23",-6.64385618977472
"60910",0.01,"only_PHF23",-6.64385618977472
"61010",0.01,"only_PHF23",-6.64385618977472
"61110",0.01,"only_PHF23",-6.64385618977472
"612",0.01,"only_PHF23",-6.64385618977472
"61310",0.01,"only_PHF23",-6.64385618977472
"61410",0.01,"only_PHF23",-6.64385618977472
"61510",0.01,"only_PHF23",-6.64385618977472
"61610",0.01,"only_PHF23",-6.64385618977472
"61710",0.01,"only_PHF23",-6.64385618977472
"61810",0.01,"only_PHF23",-6.64385618977472
"61910",0.01,"only_PHF23",-6.64385618977472
"62010",0.01,"only_PHF23",-6.64385618977472
"621",0.01,"only_PHF23",-6.64385618977472
"62210",0.01,"only_PHF23",-6.64385618977472
"62310",0.01,"only_PHF23",-6.64385618977472
"62410",0.01,"only_PHF23",-6.64385618977472
"62510",0.01,"only_PHF23",-6.64385618977472
"62610",0.01,"only_PHF23",-6.64385618977472
"62710",0.01,"only_PHF23",-6.64385618977472
"62810",0.01,"only_PHF23",-6.64385618977472
"62910",0.01,"only_PHF23",-6.64385618977472
"63010",0.01,"only_PHF23",-6.64385618977472
"63110",0.01,"only_PHF23",-6.64385618977472
"63210",0.01,"only_PHF23",-6.64385618977472
"633",0.01,"only_PHF23",-6.64385618977472
"63410",0.01,"only_PHF23",-6.64385618977472
"63510",0.01,"only_PHF23",-6.64385618977472
"63610",0.01,"only_PHF23",-6.64385618977472
"63710",0.01,"only_PHF23",-6.64385618977472
"63810",0.01,"only_PHF23",-6.64385618977472
"63910",0.01,"only_PHF23",-6.64385618977472
"640",0.01,"only_PHF23",-6.64385618977472
"641",0.01,"only_PHF23",-6.64385618977472
"642",0.01,"only_PHF23",-6.64385618977472
"64310",0.01,"only_PHF23",-6.64385618977472
"64410",0.01,"only_PHF23",-6.64385618977472
"64510",0.01,"only_PHF23",-6.64385618977472
"64610",0.01,"only_PHF23",-6.64385618977472
"64710",0.01,"only_PHF23",-6.64385618977472
"64810",0.01,"only_PHF23",-6.64385618977472
"64910",0.01,"only_PHF23",-6.64385618977472
"65010",0.01,"only_PHF23",-6.64385618977472
"65110",0.01,"only_PHF23",-6.64385618977472
"65210",0.01,"only_PHF23",-6.64385618977472
"65310",0.01,"only_PHF23",-6.64385618977472
"65410",0.01,"only_PHF23",-6.64385618977472
"65510",0.01,"only_PHF23",-6.64385618977472
"65610",0.01,"only_PHF23",-6.64385618977472
"65710",0.01,"only_PHF23",-6.64385618977472
"65810",0.01,"only_PHF23",-6.64385618977472
"65910",0.01,"only_PHF23",-6.64385618977472
"66010",0.01,"only_PHF23",-6.64385618977472
"66110",0.01,"only_PHF23",-6.64385618977472
"66210",0.01,"only_PHF23",-6.64385618977472
"66310",0.01,"only_PHF23",-6.64385618977472
"66410",0.01,"only_PHF23",-6.64385618977472
"66510",0.01,"only_PHF23",-6.64385618977472
"66610",0.01,"only_PHF23",-6.64385618977472
"66710",0.01,"only_PHF23",-6.64385618977472
"66810",0.01,"only_PHF23",-6.64385618977472
"66910",0.01,"only_PHF23",-6.64385618977472
"67010",0.01,"only_PHF23",-6.64385618977472
"67110",0.01,"only_PHF23",-6.64385618977472
"67210",0.01,"only_PHF23",-6.64385618977472
"67310",0.01,"only_PHF23",-6.64385618977472
"67410",0.01,"only_PHF23",-6.64385618977472
"67510",0.01,"only_PHF23",-6.64385618977472
"67610",0.01,"only_PHF23",-6.64385618977472
"67710",0.01,"only_PHF23",-6.64385618977472
"67810",0.01,"only_PHF23",-6.64385618977472
"67910",0.01,"only_PHF23",-6.64385618977472
"68010",0.01,"only_PHF23",-6.64385618977472
"68110",0.01,"only_PHF23",-6.64385618977472
"68210",0.01,"only_PHF23",-6.64385618977472
"68310",0.01,"only_PHF23",-6.64385618977472
"68410",0.01,"only_PHF23",-6.64385618977472
"68510",0.01,"only_PHF23",-6.64385618977472
"68610",0.01,"only_PHF23",-6.64385618977472
"68710",0.01,"only_PHF23",-6.64385618977472
"68810",0.01,"only_PHF23",-6.64385618977472
"68910",0.01,"only_PHF23",-6.64385618977472
"69010",0.01,"only_PHF23",-6.64385618977472
"69110",0.01,"only_PHF23",-6.64385618977472
"69210",0.01,"only_PHF23",-6.64385618977472
"69310",0.01,"only_PHF23",-6.64385618977472
"69410",0.01,"only_PHF23",-6.64385618977472
"69510",0.01,"only_PHF23",-6.64385618977472
"69610",0.01,"only_PHF23",-6.64385618977472
"69710",0.01,"only_PHF23",-6.64385618977472
"69810",0.01,"only_PHF23",-6.64385618977472
"69910",0.01,"only_PHF23",-6.64385618977472
"70010",0.01,"only_PHF23",-6.64385618977472
"70110",0.01,"only_PHF23",-6.64385618977472
"70210",0.01,"only_PHF23",-6.64385618977472
"70310",0.01,"only_PHF23",-6.64385618977472
"70410",0.01,"only_PHF23",-6.64385618977472
"70510",0.01,"only_PHF23",-6.64385618977472
"70610",0.01,"only_PHF23",-6.64385618977472
"70710",0.01,"only_PHF23",-6.64385618977472
"70810",0.01,"only_PHF23",-6.64385618977472
"70910",0.01,"only_PHF23",-6.64385618977472
"71010",0.01,"only_PHF23",-6.64385618977472
"71110",0.01,"only_PHF23",-6.64385618977472
"71210",0.01,"only_PHF23",-6.64385618977472
"71310",0.01,"only_PHF23",-6.64385618977472
"71410",0.01,"only_PHF23",-6.64385618977472
"71510",0.01,"only_PHF23",-6.64385618977472
"71610",0.01,"only_PHF23",-6.64385618977472
"71710",0.01,"only_PHF23",-6.64385618977472
"71810",0.01,"only_PHF23",-6.64385618977472
"71910",0.01,"only_PHF23",-6.64385618977472
"72010",0.01,"only_PHF23",-6.64385618977472
"72110",0.01,"only_PHF23",-6.64385618977472
"72210",0.01,"only_PHF23",-6.64385618977472
"72310",0.01,"only_PHF23",-6.64385618977472
"72410",0.01,"only_PHF23",-6.64385618977472
"72510",0.01,"only_PHF23",-6.64385618977472
"72610",0.01,"only_PHF23",-6.64385618977472
"727",0.01,"only_PHF23",-6.64385618977472
"72810",0.01,"only_PHF23",-6.64385618977472
"72910",0.01,"only_PHF23",-6.64385618977472
"73010",0.01,"only_PHF23",-6.64385618977472
"73110",0.01,"only_PHF23",-6.64385618977472
"73210",0.01,"only_PHF23",-6.64385618977472
"73310",0.01,"only_PHF23",-6.64385618977472
"73410",0.01,"only_PHF23",-6.64385618977472
"73510",0.01,"only_PHF23",-6.64385618977472
"73610",0.01,"only_PHF23",-6.64385618977472
"73710",0.01,"only_PHF23",-6.64385618977472
"73810",0.01,"only_PHF23",-6.64385618977472
"73910",0.01,"only_PHF23",-6.64385618977472
"74010",0.01,"only_PHF23",-6.64385618977472
"74110",0.01,"only_PHF23",-6.64385618977472
"74210",0.01,"only_PHF23",-6.64385618977472
"74310",0.01,"only_PHF23",-6.64385618977472
"74410",0.01,"only_PHF23",-6.64385618977472
"74510",0.01,"only_PHF23",-6.64385618977472
"74610",0.01,"only_PHF23",-6.64385618977472
"74710",0.01,"only_PHF23",-6.64385618977472
"74810",0.01,"only_PHF23",-6.64385618977472
"74910",0.01,"only_PHF23",-6.64385618977472
"75010",0.01,"only_PHF23",-6.64385618977472
"75110",0.01,"only_PHF23",-6.64385618977472
"75210",0.01,"only_PHF23",-6.64385618977472
"75310",0.01,"only_PHF23",-6.64385618977472
"75410",0.01,"only_PHF23",-6.64385618977472
"75510",0.01,"only_PHF23",-6.64385618977472
"75610",0.01,"only_PHF23",-6.64385618977472
"75710",0.01,"only_PHF23",-6.64385618977472
"75810",0.01,"only_PHF23",-6.64385618977472
"75910",0.01,"only_PHF23",-6.64385618977472
"76010",0.01,"only_PHF23",-6.64385618977472
"76110",0.01,"only_PHF23",-6.64385618977472
"76210",0.01,"only_PHF23",-6.64385618977472
"76310",0.01,"only_PHF23",-6.64385618977472
"76410",0.01,"only_PHF23",-6.64385618977472
"76510",0.01,"only_PHF23",-6.64385618977472
"76610",0.01,"only_PHF23",-6.64385618977472
"767",0.01,"only_PHF23",-6.64385618977472
"768",0.01,"only_PHF23",-6.64385618977472
"76910",0.01,"only_PHF23",-6.64385618977472
"77010",0.01,"only_PHF23",-6.64385618977472
"77110",0.01,"only_PHF23",-6.64385618977472
"77210",0.01,"only_PHF23",-6.64385618977472
"77310",0.01,"only_PHF23",-6.64385618977472
"77410",0.01,"only_PHF23",-6.64385618977472
"77510",0.01,"only_PHF23",-6.64385618977472
"77610",0.01,"only_PHF23",-6.64385618977472
"77710",0.01,"only_PHF23",-6.64385618977472
"77810",0.01,"only_PHF23",-6.64385618977472
"77910",0.01,"only_PHF23",-6.64385618977472
"78010",0.01,"only_PHF23",-6.64385618977472
"78110",0.01,"only_PHF23",-6.64385618977472
"78210",0.01,"only_PHF23",-6.64385618977472
"78310",0.01,"only_PHF23",-6.64385618977472
"78410",0.01,"only_PHF23",-6.64385618977472
"78510",0.01,"only_PHF23",-6.64385618977472
"78610",0.01,"only_PHF23",-6.64385618977472
"78710",0.01,"only_PHF23",-6.64385618977472
"78810",0.01,"only_PHF23",-6.64385618977472
"78910",0.01,"only_PHF23",-6.64385618977472
"79010",0.01,"only_PHF23",-6.64385618977472
"79110",0.01,"only_PHF23",-6.64385618977472
"79210",0.01,"only_PHF23",-6.64385618977472
"79310",0.01,"only_PHF23",-6.64385618977472
"79410",0.01,"only_PHF23",-6.64385618977472
"79510",0.01,"only_PHF23",-6.64385618977472
"79610",0.01,"only_PHF23",-6.64385618977472
"79710",0.01,"only_PHF23",-6.64385618977472
"79810",0.01,"only_PHF23",-6.64385618977472
"79910",0.01,"only_PHF23",-6.64385618977472
"80010",0.01,"only_PHF23",-6.64385618977472
"80110",0.01,"only_PHF23",-6.64385618977472
"80210",0.01,"only_PHF23",-6.64385618977472
"80310",0.01,"only_PHF23",-6.64385618977472
"80410",0.01,"only_PHF23",-6.64385618977472
"80510",0.01,"only_PHF23",-6.64385618977472
"80610",0.01,"only_PHF23",-6.64385618977472
"80710",0.01,"only_PHF23",-6.64385618977472
"80810",0.01,"only_PHF23",-6.64385618977472
"80910",0.01,"only_PHF23",-6.64385618977472
"81010",0.01,"only_PHF23",-6.64385618977472
"81110",0.01,"only_PHF23",-6.64385618977472
"81210",0.01,"only_PHF23",-6.64385618977472
"81310",0.01,"only_PHF23",-6.64385618977472
"81410",0.01,"only_PHF23",-6.64385618977472
"81510",0.01,"only_PHF23",-6.64385618977472
"81610",0.01,"only_PHF23",-6.64385618977472
"81710",0.01,"only_PHF23",-6.64385618977472
"81810",0.01,"only_PHF23",-6.64385618977472
"81910",0.01,"only_PHF23",-6.64385618977472
"82010",0.01,"only_PHF23",-6.64385618977472
"82110",0.01,"only_PHF23",-6.64385618977472
"82210",0.01,"only_PHF23",-6.64385618977472
"823",0.01,"only_PHF23",-6.64385618977472
"824",0.01,"only_PHF23",-6.64385618977472
"825",0.01,"only_PHF23",-6.64385618977472
"826",0.01,"only_PHF23",-6.64385618977472
"82710",0.01,"only_PHF23",-6.64385618977472
"82810",0.01,"only_PHF23",-6.64385618977472
"82910",0.01,"only_PHF23",-6.64385618977472
"83010",0.01,"only_PHF23",-6.64385618977472
"83110",0.01,"only_PHF23",-6.64385618977472
"83210",0.01,"only_PHF23",-6.64385618977472
"83310",0.01,"only_PHF23",-6.64385618977472
"83410",0.01,"only_PHF23",-6.64385618977472
"83510",0.01,"only_PHF23",-6.64385618977472
"83610",0.01,"only_PHF23",-6.64385618977472
"83710",0.01,"only_PHF23",-6.64385618977472
"83810",0.01,"only_PHF23",-6.64385618977472
"83910",0.01,"only_PHF23",-6.64385618977472
"84010",0.01,"only_PHF23",-6.64385618977472
"84110",0.01,"only_PHF23",-6.64385618977472
"84210",0.01,"only_PHF23",-6.64385618977472
"84310",0.01,"only_PHF23",-6.64385618977472
"84410",0.01,"only_PHF23",-6.64385618977472
"84510",0.01,"only_PHF23",-6.64385618977472
"84610",0.01,"only_PHF23",-6.64385618977472
"84710",0.01,"only_PHF23",-6.64385618977472
"84810",0.01,"only_PHF23",-6.64385618977472
"84910",0.01,"only_PHF23",-6.64385618977472
"85010",0.01,"only_PHF23",-6.64385618977472
"85110",0.01,"only_PHF23",-6.64385618977472
"85210",0.01,"only_PHF23",-6.64385618977472
"85310",0.01,"only_PHF23",-6.64385618977472
"85410",0.01,"only_PHF23",-6.64385618977472
"85510",0.01,"only_PHF23",-6.64385618977472
"85610",0.01,"only_PHF23",-6.64385618977472
"85710",0.01,"only_PHF23",-6.64385618977472
"85810",0.01,"only_PHF23",-6.64385618977472
"85910",0.01,"only_PHF23",-6.64385618977472
"86010",0.01,"only_PHF23",-6.64385618977472
"86110",0.01,"only_PHF23",-6.64385618977472
"86210",0.01,"only_PHF23",-6.64385618977472
"86310",0.01,"only_PHF23",-6.64385618977472
"86410",0.01,"only_PHF23",-6.64385618977472
"86510",0.01,"only_PHF23",-6.64385618977472
"86610",0.01,"only_PHF23",-6.64385618977472
"86710",0.01,"only_PHF23",-6.64385618977472
"86810",0.01,"only_PHF23",-6.64385618977472
"86910",0.01,"only_PHF23",-6.64385618977472
"87010",0.01,"only_PHF23",-6.64385618977472
"87110",0.01,"only_PHF23",-6.64385618977472
"87210",0.01,"only_PHF23",-6.64385618977472
"87310",0.01,"only_PHF23",-6.64385618977472
"87410",0.01,"only_PHF23",-6.64385618977472
"87510",0.01,"only_PHF23",-6.64385618977472
"87610",0.01,"only_PHF23",-6.64385618977472
"87710",0.01,"only_PHF23",-6.64385618977472
"87810",0.01,"only_PHF23",-6.64385618977472
"87910",0.01,"only_PHF23",-6.64385618977472
"88010",0.01,"only_PHF23",-6.64385618977472
"88110",0.01,"only_PHF23",-6.64385618977472
"88210",0.01,"only_PHF23",-6.64385618977472
"88310",0.01,"only_PHF23",-6.64385618977472
"88410",0.01,"only_PHF23",-6.64385618977472
"88510",0.01,"only_PHF23",-6.64385618977472
"88610",0.01,"only_PHF23",-6.64385618977472
"88710",0.01,"only_PHF23",-6.64385618977472
"88810",0.01,"only_PHF23",-6.64385618977472
"88910",0.01,"only_PHF23",-6.64385618977472
"89010",0.01,"only_PHF23",-6.64385618977472
"891",0.01,"only_PHF23",-6.64385618977472
"892",0.01,"only_PHF23",-6.64385618977472
"89310",0.01,"only_PHF23",-6.64385618977472
"89410",0.01,"only_PHF23",-6.64385618977472
"89510",0.01,"only_PHF23",-6.64385618977472
"89610",0.01,"only_PHF23",-6.64385618977472
"89710",0.01,"only_PHF23",-6.64385618977472
"89810",0.01,"only_PHF23",-6.64385618977472
"89910",0.01,"only_PHF23",-6.64385618977472
"90010",0.01,"only_PHF23",-6.64385618977472
"90110",0.01,"only_PHF23",-6.64385618977472
"90210",0.01,"only_PHF23",-6.64385618977472
"90310",0.01,"only_PHF23",-6.64385618977472
"90410",0.01,"only_PHF23",-6.64385618977472
"90510",0.01,"only_PHF23",-6.64385618977472
"90610",0.01,"only_PHF23",-6.64385618977472
"90710",0.01,"only_PHF23",-6.64385618977472
"90810",0.01,"only_PHF23",-6.64385618977472
"90910",0.01,"only_PHF23",-6.64385618977472
"91010",0.01,"only_PHF23",-6.64385618977472
"91110",0.01,"only_PHF23",-6.64385618977472
"91210",0.01,"only_PHF23",-6.64385618977472
"91310",0.01,"only_PHF23",-6.64385618977472
"91410",0.01,"only_PHF23",-6.64385618977472
"91510",0.01,"only_PHF23",-6.64385618977472
"91610",0.01,"only_PHF23",-6.64385618977472
"91710",0.01,"only_PHF23",-6.64385618977472
"91810",0.01,"only_PHF23",-6.64385618977472
"91910",0.01,"only_PHF23",-6.64385618977472
"92010",0.01,"only_PHF23",-6.64385618977472
"92110",0.01,"only_PHF23",-6.64385618977472
"92210",0.01,"only_PHF23",-6.64385618977472
"92310",0.01,"only_PHF23",-6.64385618977472
"92410",0.01,"only_PHF23",-6.64385618977472
"92510",0.01,"only_PHF23",-6.64385618977472
"92610",0.01,"only_PHF23",-6.64385618977472
"92710",0.01,"only_PHF23",-6.64385618977472
"92810",0.01,"only_PHF23",-6.64385618977472
"92910",0.01,"only_PHF23",-6.64385618977472
"93010",0.01,"only_PHF23",-6.64385618977472
"93110",0.01,"only_PHF23",-6.64385618977472
"93210",0.01,"only_PHF23",-6.64385618977472
"933",0.01,"only_PHF23",-6.64385618977472
"93410",0.01,"only_PHF23",-6.64385618977472
"93510",0.01,"only_PHF23",-6.64385618977472
"93610",0.01,"only_PHF23",-6.64385618977472
"93710",0.01,"only_PHF23",-6.64385618977472
"93810",0.01,"only_PHF23",-6.64385618977472
"93910",0.01,"only_PHF23",-6.64385618977472
"94010",0.01,"only_PHF23",-6.64385618977472
"94110",0.01,"only_PHF23",-6.64385618977472
"94210",0.01,"only_PHF23",-6.64385618977472
"94310",0.01,"only_PHF23",-6.64385618977472
